content,content_cutted,label_name,posibility
有点尬黑了，原神主角待遇明明挺好的啊？遭到三次背叛也不黑化，一己之力对抗整个国家，差点成为神明，做过的坏事全部被抹除了，还把七神之一娶到手了，最新的剧情里更是成为了勇者呢，虽然500年来背地里杀了雷电5转无数人，致使三传灭门，一心只剩下万叶，天目只剩下一个老铁匠和他徒弟，打的神里家老家主伤重而亡，导致神里家没落，为了成神用须弥子民大脑挖矿，但经过童话书认证灵魂还是善良美丽的。,有点 原神 主角 待遇 化 力 国家 差点 神明 坏事 全部 神 剧情 勇者 背地里 雷电 人 传 天目 铁匠 徒弟 神里家 老家 主伤 成神 子民 大脑 挖矿 童话 书 灵魂,原神_散兵_主角,[0.75000262 0.24999738]
他来了他来了，我就知道!,,未知,[0.5 0.5]
dnf冒险家：但凡把黄毛换成我? 我在稻妻就能把散兵送去下面见他的好兄弟明智吾郎??,冒险家 稻妻 散兵 兄弟,原神_散兵_主角,[0.87475895 0.12524105]
生命,生命,未知,[0.5 0.5]
最后一段单独切出来，再改点词就起飞了，绝对的好活,词 活,未知,[0.5 0.5]
最希望博士报废散兵的一集,博士 散兵,原神_散兵_主角,[0.74989975 0.25010025]
但凡考虑过屏幕背后是活生生的玩家都不会写出这么恶心的剧情[呲牙],屏幕 活生生 玩家 恶心 剧情 牙,剧情_摄像头_角色,[0.12570636 0.87429364]
我不希望一个稻（ri）妻（ben）侵略性角色，在中华土地上耀武扬威，这严重伤害了广大的同胞们最底层的爱国情怀，我们只是年轻，但是没有忘记,稻 妻 侵略性 角色 中华 土地 同胞们 最底层 情怀,剧情_摄像头_角色,[0.25031386 0.74968614]
能坚持玩4.8世界级剧情的人，又何尝不是真正的勇者呢[嗑瓜子],玩 世界级 剧情 人 勇者,剧情_摄像头_角色,[0.37454792 0.62545208]
给猪猪侠五元素都爽玩了，给黄毛只会倒头大睡,猪猪 元素,原神_散兵_主角,[0.7494704 0.2505296]
还不明白的，把妮露和流莹的剧情用三次元的视角说一遍就知道有多恶心了，还不退游的，别的角色的厨子听我说，等那天散兵说要去稻妻赎罪把绫华也N了就知道了????,剧情 视角 恶心 角色 厨子 散兵 稻妻 赎罪,剧情_摄像头_角色,[0.41978498 0.58021502]
这下真删了，也不用等到月卡结束了，充的那些钱就当喂狗了，以后游戏只玩买断制的[捂脸],卡 钱 游戏 脸,剧情_摄像头_角色,[0.25031859 0.74968141]
既然黄毛不是勇者那干嘛让我做一堆杂七杂八的任务，不去让你策划所谓的“勇者”去做。高光剧情是“勇者”的，打杂的都是黄毛,勇者 干嘛 任务 策划 勇者 剧情 勇者,原神_散兵_主角,[0.64877639 0.35122361]
讲个笑话：黑椒糖是个尘白粉丝，却不更新尘白内容和剧情[吃瓜][吃瓜],笑话 黑椒 糖 粉丝 尘白 内容 剧情 瓜 瓜,剧情_摄像头_角色,[0.4893163 0.5106837]
"写一个小说：穿越异世界，公主和同伴都说我是勇者，我努力完成任务，结识更多同伴，九死一生，最后打boss发现完全打不过。突然一个不知道那冒出来的SB把boss秒了，说他才是勇者，享受众人鲜花、万世景仰，同伴也都跑到他身边去了。我不服气，找公主和同伴质疑当初不是她们说我是勇者，还和我一路讨伐魔王吗？结果她们说谁说你是勇者了？你就是个旁观者，你是擅自期待、擅自破防。然后把你踢到一边，你突然觉得自己是个小丑，然后在一个阴暗的角落终此一生。

死后突然重生，回到了穿越之初，那些人又说你是勇者，让你去冒险，接着就是棍勇剧情了。您们觉得怎么样？",小说 世界 公主 同伴 勇者 任务 结识 同伴 勇者 众人 鲜花 景仰 同伴 公主 同伴 勇者 魔王 结果 勇者 旁观者 角落 重生 人 勇者 冒险 勇 剧情,原神_散兵_主角,[0.77146189 0.22853811]
"别乱带节奏，你们这么期盼它爆似，我作为米小子第一个不同意[doge]



最近原可是有大量新老玩家被新的深渊吸引回归，作为我们米爹的回礼可是把1700原石双手奉上。但剧情体验难易度属实有点儿过高，带入错误的角色影响整体游戏体验。嘿～，????所以我特意准备了一个成品号给你们玩玩，然后让你们充分体会我们原S??的实力。



原S和B站你是知道我的人品的，删我评论是不讲道德滴[妙啊]",节奏 小子 原 大量 玩家 爹 原石 双手 剧情 体验 难易度 错误 角色 影响 整体 游戏 体验 成品 玩玩 体会 原 实力 原 人品 评论 讲道德,剧情_摄像头_角色,[0.05812802 0.94187198]
fvv黄毛快来推，阿帽没力气了,阿帽 力气,剧情_摄像头_角色,[0.25101294 0.74898706]
我嘞个高洁而善良的灵魂啊，愿米桑保佑你！,灵魂,原神_散兵_主角,[0.74901469 0.25098531]
"反转了，以前的剧情有异常，下版本就修复了，大家最爱的阿帽才是主角，剧情里阿帽的各种罪行实际上是旅行者干的??????

以下是5.0版本——「???????? 」更新与补偿内容。

“在之前游戏剧情中，所有原本「久世浮倾·流浪者(风)」相关的剧情中的「久世浮倾·流浪者(风)」被替换成「旅行者（空）」”问题修复补偿：原石*100。该补偿将通过游戏内邮件形式，在版本更新后5天内分批发送给玩家。",剧情 版本 大家 阿帽 主角 剧情 阿帽 罪行 旅行者 版本 补偿 内容 游戏 剧情 原本 流浪者 风 剧情 流浪者 风 旅行者 空 问题 补偿 原石 补偿 游戏 内 邮件 形式 版本 发送给 玩家,剧情_摄像头_角色,[0.24432538 0.75567462]
米游社评论区大规模跳反,游社 评论 区,原神_散兵_主角,[0.72864575 0.27135425]
风带来故事的种子，时间让他长成摄像头,风 故事 种子 时间 摄像头,剧情_摄像头_角色,[0.16706636 0.83293364]
诶????我们换个角度想一下，假如有这样一个国家，它曾三度遭到地球母亲背叛，1海啸2地震3火山喷发。然后它入侵了别人，杀了很多无辜的人，摧毁了别人的家园。被打败后投降要救赎，然后把历史书上和这些有关的都删掉了。我们应该怎么看这样一个国家呢？,角度 国家 地球 母亲 海啸 地震 火山 无辜 人 家园 历史 有关 国家,未知,[0.5 0.5]
这剧情故意到什么地步呢，你只需要把妮露和散兵的对话稍微改一改都不需要改表现形式就能避免妮露嫌弃黄毛，但是米哈游的文案就是不做，我不是985也不是211毕业的，我甚至还是个理科生，我都能想到的规避办法，米哈游文案想不到，你说米哈游文案是不故意的，谁信,剧情 地步 散兵 对话 表现形式 文案 毕业 理科生 办法 文案 文案 信,原神_散兵_主角,[0.74989984 0.25010016]
其实我觉得原神现在的剧情只看视频里这几个人就是女频的宫斗+霸总剧情。会感到不适的大部分是男生，现实中有几个男生看女频宫斗+霸总？但是女性视角估计大部分人会喜欢，这些剧情能常年霸占女频热榜说明就是有庞大受众的。可能这就是为什么会有zng和cmg的互相不理解。下面说说原神怎么个女频法。宫斗+霸总这类女频文的框架是以女主视角去写，首先塑造以一个非常强大或者有变强潜质的男主，你作为女主与他接触纠缠，他在成长过程中因为自身魅力也会吸引很多后宫，而你要做的是如何在众多后宫中脱颖而出。总结来说就是常被传统女性奉为金句的“男人征服世界，女人征服男人”。这个逻辑在女性受众中很吃得开。原神里面现阶段你就是前期的女主，跟刚入宫的甄嬛一样，还很边缘人，没啥戏份，而散兵则是那个有潜质征服世界的男主，他身边已经围拢了草神和妮露两个大后宫还有纳维亚、琦良良这种小后宫跟你争宠了，后面按理说预测一下剧情要么就是散兵继续加后宫继续变强，要么黄毛和散兵感情应该要升温了，逐渐变成正宫。最后散兵拿下提瓦特，黄毛母仪天下带着一众女角色作为散兵的背后支持。我前面说这可能是男女玩家互相不理解的原因，但是能这么写，都转入传统女频了，说明米哈游就是在放弃男玩家，除非你把自己当女的带入女性视角，不然awwbwg[大笑],原神 剧情 视频 人 女频 宫斗 霸 剧情 男生 现实 男生 频宫 斗 霸 女性 视角 人会 剧情 女频 热榜 受众 原神 频法 宫斗 霸 频文 框架 女主 视角 潜质 男主 女主 过程 魅力 后宫 总结 传统 女性 金句 男人 世界 女人 男人 逻辑 女性 受众 原神 女主 边缘 人 戏份 散兵 潜质 世界 男主 草神 后宫 后宫 争宠 预测 剧情 散兵 后宫 散兵 感情 正宫 散兵 母仪天下 一众 女 角色 散兵 男女 玩家 原因 传统 女频 男 玩家 当女 女性 视角,剧情_摄像头_角色,[0.44355569 0.55644431]
这都是带节奏的，这次剧情非常好，我也十分喜欢，刚好5.0马上来了，是入坑的好时间，可是现在新人入坑门槛高，怎么解决呢，欸???，刚好我有个60级成品号，现在入手，马上进入提瓦特成为独一无二的摄像头，体验有自己生活的异世界！,节奏 剧情 坑 时间 新人 坑 门槛 成品 摄像头 体验 生活 异 世界,剧情_摄像头_角色,[0.05269785 0.94730215]
BV1xK8be4EeT 看一下这篇,,未知,[0.5 0.5]
真镜巨史，龙王bug，散妮勇者仙子。策划果真无敌了。,真镜 巨史 散妮 勇者 仙子 策划,原神_散兵_主角,[0.83313272 0.16686728]
卖号了，卖号了，6+5龙王，6 1娜薇娅，6 2林尼，61夜兰，61绫华，61申鹤，61绫人，还有最伟大的61阿帽大人哦还有一万原石，6000打包带走了家人们,绫人 大人 原石 打包带 人们,未知,[0.5 0.5]
这剧情要是没有黄毛貌似也没啥影响,剧情 影响,剧情_摄像头_角色,[0.25009805 0.74990195]
诶，我这儿刚好有个成品号[妙啊],成品,剧情_摄像头_角色,[0.2507062 0.7492938]
我就是为了看原神会整出什么活才坚持玩的，没想到我玩的时候已经删了。吃史都赶不上热的,神会 活 时候,剧情_摄像头_角色,[0.25233553 0.74766447]
"鲁大海：那三个代表呢？

周朴园：昨天坐火车回去了。

鲁大海：这三个没骨头的东西，把我们工人给卖了！

周朴园：傻小子，没有经验只会胡喊是不成的[doge]",三个代表 坐火车 工人 傻小子 经验,未知,[0.5 0.5]
前面忘了，诶 ????刚好我这有个成品号,成品,剧情_摄像头_角色,[0.2507062 0.7492938]
绝对不会再给米哈游充钱了,,未知,[0.5 0.5]
"1 day, 12:32:00",,未知,[0.5 0.5]
米游社UID:260016903，元神和星铁都有，满级极品号??,游社 神 星铁 极品,未知,[0.5 0.5]
这下知道为什么昨天那么多吹剧情的上热门了，你这个没上[妙啊],剧情 热门,剧情_摄像头_角色,[0.25009805 0.74990195]
把原神号卖了，买了一套无畏的显卡套，还买了老头环香疯了[鹿乃_比心],原神 老头 环香,原神_散兵_主角,[0.74986827 0.25013173]
欢迎来到第二大刷怪笼,,未知,[0.5 0.5]
学长开洗吧，鸣潮都不发盆友费了。,学长 鸣潮 盆友,剧情_摄像头_角色,[0.25180043 0.74819957]
这个剧情出来的时候我就知道你指定要骂的，终于等到了[脱单doge],剧情 时候 单,剧情_摄像头_角色,[0.16748925 0.83251075]
真的，大家发没发现？纳维亚的衣服和理之律者的很像，甚至我感觉就像换色一样[妙啊],大家 衣服 和理 律者 感觉,剧情_摄像头_角色,[0.12546863 0.87453137]
[我滴个龟龟_龟龟变猴][我滴个龟龟_龟龟变猴][我滴个龟龟_龟龟变猴],龟 龟 龟 龟 龟 龟 龟 龟 龟 龟 龟 龟,未知,[0.5 0.5]
妮露你老婆[傲娇],老婆,未知,[0.5 0.5]
已收录进收藏夹:《招盒米国物语》[大笑],收藏夹 招盒 物语,未知,[0.5 0.5]
逆天剧情[微笑]第三章我就不做了，这样的好剧情还是给大家玩吧,剧情 微笑 剧情 大家 玩吧,剧情_摄像头_角色,[0.12516872 0.87483128]
"散兵才是勇者，我们旅行者就是个工具人加+摄像头【em】e10312【/em】旅行者真的废啊，5个人一起掉下来就我们主角晕过去了，派蒙都没晕，我知道编剧想让妮露给我们玩家送福利但根本没必要这样写啊。还有散散兵他来干嘛了，他自己都说了他根本不配。主角真的成小丑了，这次剧情我去B站看评论了，发现好像没多少人注意到散兵才是勇者，关注点全在妮露的膝枕，要不是散兵救我们主角下来放到妮露的膝枕上，我们（玩家）还得感谢散兵呢

前面我们主角做了那么多事，又是帮助那个公主训练，又是帮助森林里居民，不是我们推动剧情吗散兵才是勇者的话，那么这些事本来就应该是它去做是吧没有我们主角他也一样去做，有我们了帮助加快推进了主线，他只用在悬崖那里救我们了，还有感化魔龙就完事了，对吧，还有逆天散姐。",散兵 勇者 旅行者 工具 人 摄像头 旅行者 个人 主角 编剧 玩家 散兵 干嘛 主角 成 剧情 评论 人 散兵 勇者 关注点 膝枕 散兵 主角 膝 玩家 散兵 主角 事 公主 训练 森林 居民 剧情 散兵 勇者 事 主角 主线 悬崖 魔龙 散姐,原神_散兵_主角,[0.77407843 0.22592157]
建议以后剧情直接把黄毛删了，优秀的摄影师不用入境。,建议 剧情 摄影师 入境,剧情_摄像头_角色,[0.1670281 0.8329719]
正片15:12,正片,未知,[0.5 0.5]
"我元神明明也做到了 有男不完 为什么大家不喜欢 ？

我说的是的是原神文案组",神 大家 原神 文案,原神_散兵_主角,[0.62945987 0.37054013]
